"product_id","laboratory_id","type","created_at","updated_at"
4093,2000118,COMERCIALIZER,2025-01-21 17:56:14.439 +0100,2025-01-21 17:56:14.439 +0100
4564,2000000,COMERCIALIZER,2023-06-01 14:34:26.650 +0200,2023-06-01 14:34:26.650 +0200
4580,2000000,COMERCIALIZER,2023-06-01 14:34:27.279 +0200,2023-06-01 14:34:27.279 +0200
4603,2000019,COMERCIALIZER,2023-06-01 14:34:28.090 +0200,2023-06-01 14:34:28.090 +0200
6371,971,COMERCIALIZER,2023-12-04 15:47:29.617 +0100,2023-12-04 15:47:29.617 +0100
4976,2000020,COMERCIALIZER,2023-06-01 14:34:43.329 +0200,2023-06-01 14:34:43.329 +0200
5460,931,COMERCIALIZER,2023-12-04 15:47:22.778 +0100,2023-12-04 15:47:22.778 +0100
1322,2000142,COMERCIALIZER,2025-01-21 17:50:55.037 +0100,2025-01-21 17:50:55.037 +0100
8568,8018,COMERCIALIZER,2023-12-04 15:47:23.099 +0100,2023-12-04 15:47:23.099 +0100
44,8018,COMERCIALIZER,2023-12-04 15:47:23.345 +0100,2023-12-04 15:47:23.345 +0100
51,8018,COMERCIALIZER,2023-12-04 15:47:23.466 +0100,2023-12-04 15:47:23.466 +0100
7077,931,COMERCIALIZER,2023-12-04 15:47:23.849 +0100,2023-12-04 15:47:23.849 +0100
1324,2000079,COMERCIALIZER,2025-01-21 17:50:55.283 +0100,2025-01-21 17:50:55.283 +0100
1326,2000079,COMERCIALIZER,2025-01-21 17:50:55.463 +0100,2025-01-21 17:50:55.463 +0100
7076,931,COMERCIALIZER,2023-12-04 15:47:24.167 +0100,2023-12-04 15:47:24.167 +0100
7071,931,COMERCIALIZER,2023-12-04 15:47:24.283 +0100,2023-12-04 15:47:24.283 +0100
1328,2000079,COMERCIALIZER,2025-01-21 17:50:55.615 +0100,2025-01-21 17:50:55.615 +0100
1330,2000079,COMERCIALIZER,2025-01-21 17:50:55.740 +0100,2025-01-21 17:50:55.740 +0100
1332,2000079,COMERCIALIZER,2025-01-21 17:50:55.909 +0100,2025-01-21 17:50:55.909 +0100
1335,2000079,COMERCIALIZER,2025-01-21 17:50:56.211 +0100,2025-01-21 17:50:56.211 +0100
7291,931,COMERCIALIZER,2023-12-04 15:47:25.376 +0100,2023-12-04 15:47:25.376 +0100
9559,931,COMERCIALIZER,2023-12-04 15:47:25.536 +0100,2023-12-04 15:47:25.536 +0100
1337,2000093,COMERCIALIZER,2025-01-21 17:50:56.439 +0100,2025-01-21 17:50:56.439 +0100
1338,2000024,COMERCIALIZER,2025-01-21 17:50:56.656 +0100,2025-01-21 17:50:56.656 +0100
1340,2000011,COMERCIALIZER,2025-01-21 17:50:56.805 +0100,2025-01-21 17:50:56.805 +0100
1342,2000019,COMERCIALIZER,2025-01-21 17:50:56.947 +0100,2025-01-21 17:50:56.947 +0100
1344,2000012,COMERCIALIZER,2025-01-21 17:50:57.157 +0100,2025-01-21 17:50:57.157 +0100
1346,2000012,COMERCIALIZER,2025-01-21 17:50:57.320 +0100,2025-01-21 17:50:57.320 +0100
6685,952,COMERCIALIZER,2023-12-04 15:47:27.623 +0100,2023-12-04 15:47:27.623 +0100
1349,2000019,COMERCIALIZER,2025-01-21 17:50:57.600 +0100,2025-01-21 17:50:57.600 +0100
6540,952,COMERCIALIZER,2023-12-04 15:47:27.969 +0100,2023-12-04 15:47:27.969 +0100
6683,952,COMERCIALIZER,2023-12-04 15:47:28.106 +0100,2023-12-04 15:47:28.106 +0100
8838,920,COMERCIALIZER,2023-12-04 15:47:28.401 +0100,2023-12-04 15:47:28.401 +0100
1351,2000075,COMERCIALIZER,2025-01-21 17:50:57.790 +0100,2025-01-21 17:50:57.790 +0100
9402,951,COMERCIALIZER,2023-12-04 15:47:28.648 +0100,2023-12-04 15:47:28.648 +0100
1353,2000143,COMERCIALIZER,2025-01-21 17:50:57.981 +0100,2025-01-21 17:50:57.981 +0100
6367,971,COMERCIALIZER,2023-12-04 15:47:28.959 +0100,2023-12-04 15:47:28.959 +0100
6366,971,COMERCIALIZER,2023-12-04 15:47:29.161 +0100,2023-12-04 15:47:29.161 +0100
1355,2000002,COMERCIALIZER,2025-01-21 17:50:58.185 +0100,2025-01-21 17:50:58.185 +0100
1357,2000116,COMERCIALIZER,2025-01-21 17:50:58.355 +0100,2025-01-21 17:50:58.355 +0100
1362,2000108,COMERCIALIZER,2025-01-21 17:50:58.516 +0100,2025-01-21 17:50:58.516 +0100
1365,2000042,COMERCIALIZER,2025-01-21 17:50:58.829 +0100,2025-01-21 17:50:58.829 +0100
1367,2000019,COMERCIALIZER,2025-01-21 17:50:58.987 +0100,2025-01-21 17:50:58.987 +0100
1369,2000079,COMERCIALIZER,2025-01-21 17:50:59.219 +0100,2025-01-21 17:50:59.219 +0100
1371,2000079,COMERCIALIZER,2025-01-21 17:50:59.430 +0100,2025-01-21 17:50:59.430 +0100
9342,951,COMERCIALIZER,2023-12-04 15:47:31.113 +0100,2023-12-04 15:47:31.113 +0100
7352,976,COMERCIALIZER,2023-12-04 15:47:31.356 +0100,2023-12-04 15:47:31.356 +0100
1373,2000079,COMERCIALIZER,2025-01-21 17:50:59.713 +0100,2025-01-21 17:50:59.713 +0100
7354,976,COMERCIALIZER,2023-12-04 15:47:31.611 +0100,2023-12-04 15:47:31.611 +0100
1375,2000079,COMERCIALIZER,2025-01-21 17:50:59.913 +0100,2025-01-21 17:50:59.913 +0100
8426,951,COMERCIALIZER,2023-12-04 15:47:32.500 +0100,2023-12-04 15:47:32.500 +0100
8128,951,COMERCIALIZER,2023-12-04 15:47:32.629 +0100,2023-12-04 15:47:32.629 +0100
1377,2000094,COMERCIALIZER,2025-01-21 17:51:00.093 +0100,2025-01-21 17:51:00.093 +0100
1379,2000094,COMERCIALIZER,2025-01-21 17:51:00.256 +0100,2025-01-21 17:51:00.256 +0100
7477,951,COMERCIALIZER,2023-12-04 15:47:33.439 +0100,2023-12-04 15:47:33.439 +0100
8130,951,COMERCIALIZER,2023-12-04 15:47:33.582 +0100,2023-12-04 15:47:33.582 +0100
7792,951,COMERCIALIZER,2023-12-04 15:47:33.712 +0100,2023-12-04 15:47:33.712 +0100
9399,951,COMERCIALIZER,2023-12-04 15:47:33.842 +0100,2023-12-04 15:47:33.842 +0100
7257,972,COMERCIALIZER,2023-12-04 15:47:34.084 +0100,2023-12-04 15:47:34.084 +0100
1381,2000052,COMERCIALIZER,2025-01-21 17:51:00.397 +0100,2025-01-21 17:51:00.397 +0100
1528,2000040,COMERCIALIZER,2025-01-21 17:51:00.575 +0100,2025-01-21 17:51:00.575 +0100
1384,2000006,COMERCIALIZER,2025-01-21 17:51:00.847 +0100,2025-01-21 17:51:00.847 +0100
1388,2000069,COMERCIALIZER,2025-01-21 17:51:01.041 +0100,2025-01-21 17:51:01.041 +0100
1389,2000148,COMERCIALIZER,2025-01-21 17:51:01.242 +0100,2025-01-21 17:51:01.242 +0100
7629,999,COMERCIALIZER,2023-12-04 15:47:35.503 +0100,2023-12-04 15:47:35.503 +0100
7630,999,COMERCIALIZER,2023-12-04 15:47:35.713 +0100,2023-12-04 15:47:35.713 +0100
7594,999,COMERCIALIZER,2023-12-04 15:47:36.032 +0100,2023-12-04 15:47:36.032 +0100
7603,999,COMERCIALIZER,2023-12-04 15:47:36.300 +0100,2023-12-04 15:47:36.300 +0100
1391,2000040,COMERCIALIZER,2025-01-21 17:51:01.412 +0100,2025-01-21 17:51:01.412 +0100
1393,2000062,COMERCIALIZER,2025-01-21 17:51:01.573 +0100,2025-01-21 17:51:01.573 +0100
1395,2000062,COMERCIALIZER,2025-01-21 17:51:01.804 +0100,2025-01-21 17:51:01.804 +0100
645,2000062,COMERCIALIZER,2025-01-21 17:51:02.226 +0100,2025-01-21 17:51:02.226 +0100
8002,8004,COMERCIALIZER,2023-12-04 15:47:39.281 +0100,2023-12-04 15:47:39.281 +0100
8000,8004,COMERCIALIZER,2023-12-04 15:47:39.518 +0100,2023-12-04 15:47:39.518 +0100
7999,8004,COMERCIALIZER,2023-12-04 15:47:39.879 +0100,2023-12-04 15:47:39.879 +0100
7402,908,COMERCIALIZER,2023-12-04 15:47:40.456 +0100,2023-12-04 15:47:40.456 +0100
6165,908,COMERCIALIZER,2023-12-04 15:47:40.698 +0100,2023-12-04 15:47:40.698 +0100
1397,2000040,COMERCIALIZER,2025-01-21 17:51:02.518 +0100,2025-01-21 17:51:02.518 +0100
9434,976,COMERCIALIZER,2023-12-04 15:47:41.306 +0100,2023-12-04 15:47:41.306 +0100
1399,2000019,COMERCIALIZER,2025-01-21 17:51:02.827 +0100,2025-01-21 17:51:02.827 +0100
9424,976,COMERCIALIZER,2023-12-04 15:47:42.053 +0100,2023-12-04 15:47:42.053 +0100
1401,2000019,COMERCIALIZER,2025-01-21 17:51:02.980 +0100,2025-01-21 17:51:02.980 +0100
1404,2000076,COMERCIALIZER,2025-01-21 17:51:03.158 +0100,2025-01-21 17:51:03.158 +0100
1406,2000026,COMERCIALIZER,2025-01-21 17:51:03.319 +0100,2025-01-21 17:51:03.319 +0100
1408,2000100,COMERCIALIZER,2025-01-21 17:51:03.513 +0100,2025-01-21 17:51:03.513 +0100
1432,2000013,COMERCIALIZER,2025-01-21 17:51:05.431 +0100,2025-01-21 17:51:05.431 +0100
1435,2000013,COMERCIALIZER,2025-01-21 17:51:05.624 +0100,2025-01-21 17:51:05.624 +0100
1438,2000013,COMERCIALIZER,2025-01-21 17:51:05.953 +0100,2025-01-21 17:51:05.953 +0100
1440,2000013,COMERCIALIZER,2025-01-21 17:51:06.144 +0100,2025-01-21 17:51:06.144 +0100
7786,952,COMERCIALIZER,2023-12-04 15:47:48.418 +0100,2023-12-04 15:47:48.418 +0100
1442,2000015,COMERCIALIZER,2025-01-21 17:51:06.328 +0100,2025-01-21 17:51:06.328 +0100
1444,8020,COMERCIALIZER,2025-01-21 17:51:06.540 +0100,2025-01-21 17:51:06.540 +0100
4568,2000000,COMERCIALIZER,2023-06-01 14:34:26.795 +0200,2023-06-01 14:34:26.795 +0200
1447,2000151,COMERCIALIZER,2025-01-21 17:51:06.724 +0100,2025-01-21 17:51:06.724 +0100
1450,2000151,COMERCIALIZER,2025-01-21 17:51:07.300 +0100,2025-01-21 17:51:07.300 +0100
7211,952,COMERCIALIZER,2023-12-04 15:47:49.330 +0100,2023-12-04 15:47:49.330 +0100
1451,2000000,COMERCIALIZER,2025-01-21 17:51:07.524 +0100,2025-01-21 17:51:07.524 +0100
1453,2000153,COMERCIALIZER,2025-01-21 17:51:07.884 +0100,2025-01-21 17:51:07.884 +0100
1456,2000011,COMERCIALIZER,2025-01-21 17:51:08.085 +0100,2025-01-21 17:51:08.085 +0100
1459,2000038,COMERCIALIZER,2025-01-21 17:51:08.197 +0100,2025-01-21 17:51:08.197 +0100
1461,2000038,COMERCIALIZER,2025-01-21 17:51:08.392 +0100,2025-01-21 17:51:08.392 +0100
1463,2000081,COMERCIALIZER,2025-01-21 17:51:08.508 +0100,2025-01-21 17:51:08.508 +0100
1465,2000132,COMERCIALIZER,2025-01-21 17:51:08.644 +0100,2025-01-21 17:51:08.644 +0100
1470,2000132,COMERCIALIZER,2025-01-21 17:51:08.801 +0100,2025-01-21 17:51:08.801 +0100
1472,2000132,COMERCIALIZER,2025-01-21 17:51:09.023 +0100,2025-01-21 17:51:09.023 +0100
1514,2000001,COMERCIALIZER,2025-01-21 17:51:18.884 +0100,2025-01-21 17:51:18.884 +0100
1516,2000004,COMERCIALIZER,2025-01-21 17:51:19.236 +0100,2025-01-21 17:51:19.236 +0100
1533,2000056,COMERCIALIZER,2025-01-21 17:51:19.697 +0100,2025-01-21 17:51:19.697 +0100
1540,2000058,COMERCIALIZER,2025-01-21 17:51:20.009 +0100,2025-01-21 17:51:20.009 +0100
1542,2000158,COMERCIALIZER,2025-01-21 17:51:20.361 +0100,2025-01-21 17:51:20.361 +0100
1597,2000051,COMERCIALIZER,2025-01-21 17:51:27.315 +0100,2025-01-21 17:51:27.315 +0100
1539,2000147,COMERCIALIZER,2025-01-21 17:51:27.498 +0100,2025-01-21 17:51:27.498 +0100
1600,2000052,COMERCIALIZER,2025-01-21 17:51:27.676 +0100,2025-01-21 17:51:27.676 +0100
1602,2000125,COMERCIALIZER,2025-01-21 17:51:27.868 +0100,2025-01-21 17:51:27.868 +0100
1604,2000071,COMERCIALIZER,2025-01-21 17:51:28.096 +0100,2025-01-21 17:51:28.096 +0100
7756,951,COMERCIALIZER,2023-12-04 15:45:56.715 +0100,2023-12-04 15:45:56.715 +0100
9346,951,COMERCIALIZER,2023-12-04 15:45:56.814 +0100,2023-12-04 15:45:56.814 +0100
9343,951,COMERCIALIZER,2023-12-04 15:45:56.863 +0100,2023-12-04 15:45:56.863 +0100
1606,2000071,COMERCIALIZER,2025-01-21 17:51:28.306 +0100,2025-01-21 17:51:28.306 +0100
1608,2000074,COMERCIALIZER,2025-01-21 17:51:28.442 +0100,2025-01-21 17:51:28.442 +0100
6875,8008,COMERCIALIZER,2023-12-04 15:45:57.118 +0100,2023-12-04 15:45:57.118 +0100
6963,953,COMERCIALIZER,2023-12-04 15:45:57.217 +0100,2023-12-04 15:45:57.217 +0100
9336,953,COMERCIALIZER,2023-12-04 15:45:57.373 +0100,2023-12-04 15:45:57.373 +0100
7848,953,COMERCIALIZER,2023-12-04 15:45:57.546 +0100,2023-12-04 15:45:57.546 +0100
7438,953,COMERCIALIZER,2023-12-04 15:45:57.647 +0100,2023-12-04 15:45:57.647 +0100
7440,953,COMERCIALIZER,2023-12-04 15:45:57.752 +0100,2023-12-04 15:45:57.752 +0100
1325,2000079,COMERCIALIZER,2025-01-21 17:50:55.396 +0100,2025-01-21 17:50:55.396 +0100
1327,2000079,COMERCIALIZER,2025-01-21 17:50:55.533 +0100,2025-01-21 17:50:55.533 +0100
6686,952,COMERCIALIZER,2023-12-04 15:47:26.882 +0100,2023-12-04 15:47:26.882 +0100
6538,952,COMERCIALIZER,2023-12-04 15:47:27.042 +0100,2023-12-04 15:47:27.042 +0100
6543,952,COMERCIALIZER,2023-12-04 15:47:27.171 +0100,2023-12-04 15:47:27.171 +0100
6535,952,COMERCIALIZER,2023-12-04 15:47:27.360 +0100,2023-12-04 15:47:27.360 +0100
6680,952,COMERCIALIZER,2023-12-04 15:47:27.481 +0100,2023-12-04 15:47:27.481 +0100
1329,2000079,COMERCIALIZER,2025-01-21 17:50:55.678 +0100,2025-01-21 17:50:55.678 +0100
6537,952,COMERCIALIZER,2023-12-04 15:47:27.763 +0100,2023-12-04 15:47:27.763 +0100
1331,2000079,COMERCIALIZER,2025-01-21 17:50:55.821 +0100,2025-01-21 17:50:55.821 +0100
5242,953,COMERCIALIZER,2023-12-04 15:45:57.850 +0100,2023-12-04 15:45:57.850 +0100
7433,953,COMERCIALIZER,2023-12-04 15:45:57.946 +0100,2023-12-04 15:45:57.946 +0100
1333,2000079,COMERCIALIZER,2025-01-21 17:50:56.091 +0100,2025-01-21 17:50:56.091 +0100
1336,2000079,COMERCIALIZER,2025-01-21 17:50:56.322 +0100,2025-01-21 17:50:56.322 +0100
6542,952,COMERCIALIZER,2023-12-04 15:47:28.289 +0100,2023-12-04 15:47:28.289 +0100
9567,971,COMERCIALIZER,2023-12-04 15:47:28.701 +0100,2023-12-04 15:47:28.701 +0100
7322,971,COMERCIALIZER,2023-12-04 15:47:29.032 +0100,2023-12-04 15:47:29.032 +0100
238,2000004,COMERCIALIZER,2025-01-21 17:50:56.554 +0100,2025-01-21 17:50:56.554 +0100
1339,2000019,COMERCIALIZER,2025-01-21 17:50:56.736 +0100,2025-01-21 17:50:56.736 +0100
1341,2000030,COMERCIALIZER,2025-01-21 17:50:56.881 +0100,2025-01-21 17:50:56.881 +0100
1343,2000079,COMERCIALIZER,2025-01-21 17:50:57.008 +0100,2025-01-21 17:50:57.008 +0100
9417,958,COMERCIALIZER,2023-12-04 15:47:30.046 +0100,2023-12-04 15:47:30.046 +0100
6739,958,COMERCIALIZER,2023-12-04 15:47:30.235 +0100,2023-12-04 15:47:30.235 +0100
8727,958,COMERCIALIZER,2023-12-04 15:47:30.435 +0100,2023-12-04 15:47:30.435 +0100
1345,2000012,COMERCIALIZER,2025-01-21 17:50:57.228 +0100,2025-01-21 17:50:57.228 +0100
1348,2000128,COMERCIALIZER,2025-01-21 17:50:57.428 +0100,2025-01-21 17:50:57.428 +0100
1350,2000128,COMERCIALIZER,2025-01-21 17:50:57.681 +0100,2025-01-21 17:50:57.681 +0100
1352,2000075,COMERCIALIZER,2025-01-21 17:50:57.892 +0100,2025-01-21 17:50:57.892 +0100
8440,976,COMERCIALIZER,2023-12-04 15:47:31.469 +0100,2023-12-04 15:47:31.469 +0100
7844,953,COMERCIALIZER,2023-12-04 15:45:58.555 +0100,2023-12-04 15:45:58.555 +0100
7431,953,COMERCIALIZER,2023-12-04 15:45:58.650 +0100,2023-12-04 15:45:58.650 +0100
1354,2000145,COMERCIALIZER,2025-01-21 17:50:58.084 +0100,2025-01-21 17:50:58.084 +0100
1356,2000002,COMERCIALIZER,2025-01-21 17:50:58.254 +0100,2025-01-21 17:50:58.254 +0100
1358,2000014,COMERCIALIZER,2025-01-21 17:50:58.425 +0100,2025-01-21 17:50:58.425 +0100
7445,953,COMERCIALIZER,2023-12-04 15:45:59.419 +0100,2023-12-04 15:45:59.419 +0100
8646,953,COMERCIALIZER,2023-12-04 15:45:59.537 +0100,2023-12-04 15:45:59.537 +0100
9238,953,COMERCIALIZER,2023-12-04 15:45:59.670 +0100,2023-12-04 15:45:59.670 +0100
5829,953,COMERCIALIZER,2023-12-04 15:45:59.753 +0100,2023-12-04 15:45:59.753 +0100
8100,953,COMERCIALIZER,2023-12-04 15:45:59.841 +0100,2023-12-04 15:45:59.841 +0100
173,953,COMERCIALIZER,2023-12-04 15:46:00.005 +0100,2023-12-04 15:46:00.005 +0100
1363,2000147,COMERCIALIZER,2025-01-21 17:50:58.607 +0100,2025-01-21 17:50:58.607 +0100
8099,953,COMERCIALIZER,2023-12-04 15:46:00.293 +0100,2023-12-04 15:46:00.293 +0100
1409,2000004,COMERCIALIZER,2025-01-21 17:51:03.612 +0100,2025-01-21 17:51:03.612 +0100
1411,2000004,COMERCIALIZER,2025-01-21 17:51:03.824 +0100,2025-01-21 17:51:03.824 +0100
1415,2000015,COMERCIALIZER,2025-01-21 17:51:04.005 +0100,2025-01-21 17:51:04.005 +0100
1417,2000000,COMERCIALIZER,2025-01-21 17:51:04.203 +0100,2025-01-21 17:51:04.203 +0100
7399,976,COMERCIALIZER,2023-12-04 15:47:31.748 +0100,2023-12-04 15:47:31.748 +0100
7391,976,COMERCIALIZER,2023-12-04 15:47:31.876 +0100,2023-12-04 15:47:31.876 +0100
7368,976,COMERCIALIZER,2023-12-04 15:47:32.016 +0100,2023-12-04 15:47:32.016 +0100
1421,2000074,COMERCIALIZER,2025-01-21 17:51:04.354 +0100,2025-01-21 17:51:04.354 +0100
1423,2000024,COMERCIALIZER,2025-01-21 17:51:04.515 +0100,2025-01-21 17:51:04.515 +0100
1425,2000024,COMERCIALIZER,2025-01-21 17:51:04.716 +0100,2025-01-21 17:51:04.716 +0100
1427,2000088,COMERCIALIZER,2025-01-21 17:51:04.879 +0100,2025-01-21 17:51:04.879 +0100
8934,951,COMERCIALIZER,2023-12-04 15:47:32.729 +0100,2023-12-04 15:47:32.729 +0100
9400,951,COMERCIALIZER,2023-12-04 15:47:32.860 +0100,2023-12-04 15:47:32.860 +0100
9195,951,COMERCIALIZER,2023-12-04 15:47:33.091 +0100,2023-12-04 15:47:33.091 +0100
9194,951,COMERCIALIZER,2023-12-04 15:47:33.282 +0100,2023-12-04 15:47:33.282 +0100
8423,951,COMERCIALIZER,2023-12-04 15:47:33.520 +0100,2023-12-04 15:47:33.520 +0100
9398,951,COMERCIALIZER,2023-12-04 15:47:33.652 +0100,2023-12-04 15:47:33.652 +0100
8497,951,COMERCIALIZER,2023-12-04 15:47:33.772 +0100,2023-12-04 15:47:33.772 +0100
9341,951,COMERCIALIZER,2023-12-04 15:47:33.914 +0100,2023-12-04 15:47:33.914 +0100
1473,2000018,COMERCIALIZER,2025-01-21 17:51:09.191 +0100,2025-01-21 17:51:09.191 +0100
7671,999,COMERCIALIZER,2023-12-04 15:47:34.232 +0100,2023-12-04 15:47:34.232 +0100
7673,999,COMERCIALIZER,2023-12-04 15:47:34.458 +0100,2023-12-04 15:47:34.458 +0100
7747,999,COMERCIALIZER,2023-12-04 15:47:34.806 +0100,2023-12-04 15:47:34.806 +0100
9565,999,COMERCIALIZER,2023-12-04 15:47:35.009 +0100,2023-12-04 15:47:35.009 +0100
7670,999,COMERCIALIZER,2023-12-04 15:47:35.315 +0100,2023-12-04 15:47:35.315 +0100
7593,999,COMERCIALIZER,2023-12-04 15:47:35.873 +0100,2023-12-04 15:47:35.873 +0100
7601,999,COMERCIALIZER,2023-12-04 15:47:36.133 +0100,2023-12-04 15:47:36.133 +0100
7604,999,COMERCIALIZER,2023-12-04 15:47:36.401 +0100,2023-12-04 15:47:36.401 +0100
7606,999,COMERCIALIZER,2023-12-04 15:47:36.601 +0100,2023-12-04 15:47:36.601 +0100
7611,999,COMERCIALIZER,2023-12-04 15:47:36.830 +0100,2023-12-04 15:47:36.830 +0100
7612,999,COMERCIALIZER,2023-12-04 15:47:37.041 +0100,2023-12-04 15:47:37.041 +0100
1475,2000018,COMERCIALIZER,2025-01-21 17:51:09.352 +0100,2025-01-21 17:51:09.352 +0100
1477,2000018,COMERCIALIZER,2025-01-21 17:51:09.478 +0100,2025-01-21 17:51:09.478 +0100
7609,999,COMERCIALIZER,2023-12-04 15:47:37.740 +0100,2023-12-04 15:47:37.740 +0100
7682,999,COMERCIALIZER,2023-12-04 15:47:37.979 +0100,2023-12-04 15:47:37.979 +0100
7683,999,COMERCIALIZER,2023-12-04 15:47:38.099 +0100,2023-12-04 15:47:38.099 +0100
1479,2000018,COMERCIALIZER,2025-01-21 17:51:09.583 +0100,2025-01-21 17:51:09.583 +0100
7439,952,COMERCIALIZER,2023-12-04 15:47:38.771 +0100,2023-12-04 15:47:38.771 +0100
1481,2000018,COMERCIALIZER,2025-01-21 17:51:09.715 +0100,2025-01-21 17:51:09.715 +0100
1482,2000018,COMERCIALIZER,2025-01-21 17:51:09.810 +0100,2025-01-21 17:51:09.810 +0100
1484,2000018,COMERCIALIZER,2025-01-21 17:51:10.158 +0100,2025-01-21 17:51:10.158 +0100
8001,8004,COMERCIALIZER,2023-12-04 15:47:39.670 +0100,2023-12-04 15:47:39.670 +0100
5278,8004,COMERCIALIZER,2023-12-04 15:47:40.137 +0100,2023-12-04 15:47:40.137 +0100
1486,2000018,COMERCIALIZER,2025-01-21 17:51:10.581 +0100,2025-01-21 17:51:10.581 +0100
9426,976,COMERCIALIZER,2023-12-04 15:47:42.393 +0100,2023-12-04 15:47:42.393 +0100
1488,2000018,COMERCIALIZER,2025-01-21 17:51:11.121 +0100,2025-01-21 17:51:11.121 +0100
1490,2000056,COMERCIALIZER,2025-01-21 17:51:12.045 +0100,2025-01-21 17:51:12.045 +0100
1492,2000044,COMERCIALIZER,2025-01-21 17:51:12.992 +0100,2025-01-21 17:51:12.992 +0100
9439,976,COMERCIALIZER,2023-12-04 15:47:44.217 +0100,2023-12-04 15:47:44.217 +0100
9435,976,COMERCIALIZER,2023-12-04 15:47:44.490 +0100,2023-12-04 15:47:44.490 +0100
8665,976,COMERCIALIZER,2023-12-04 15:47:45.189 +0100,2023-12-04 15:47:45.189 +0100
8667,976,COMERCIALIZER,2023-12-04 15:47:45.630 +0100,2023-12-04 15:47:45.630 +0100
9441,976,COMERCIALIZER,2023-12-04 15:47:46.409 +0100,2023-12-04 15:47:46.409 +0100
7709,913,COMERCIALIZER,2023-12-04 15:47:46.848 +0100,2023-12-04 15:47:46.848 +0100
1495,2000039,COMERCIALIZER,2025-01-21 17:51:13.292 +0100,2025-01-21 17:51:13.292 +0100
7715,913,COMERCIALIZER,2023-12-04 15:47:47.594 +0100,2023-12-04 15:47:47.594 +0100
8836,920,COMERCIALIZER,2023-12-04 15:47:48.031 +0100,2023-12-04 15:47:48.031 +0100
7787,952,COMERCIALIZER,2023-12-04 15:47:48.598 +0100,2023-12-04 15:47:48.598 +0100
7215,952,COMERCIALIZER,2023-12-04 15:47:49.138 +0100,2023-12-04 15:47:49.138 +0100
7218,952,COMERCIALIZER,2023-12-04 15:47:49.526 +0100,2023-12-04 15:47:49.526 +0100
4435,952,COMERCIALIZER,2023-12-04 15:47:50.186 +0100,2023-12-04 15:47:50.186 +0100
1497,2000020,COMERCIALIZER,2025-01-21 17:51:13.764 +0100,2025-01-21 17:51:13.764 +0100
1500,2000108,COMERCIALIZER,2025-01-21 17:51:14.871 +0100,2025-01-21 17:51:14.871 +0100
1501,2000108,COMERCIALIZER,2025-01-21 17:51:15.647 +0100,2025-01-21 17:51:15.647 +0100
1503,2000089,COMERCIALIZER,2025-01-21 17:51:16.401 +0100,2025-01-21 17:51:16.401 +0100
1505,2000089,COMERCIALIZER,2025-01-21 17:51:16.863 +0100,2025-01-21 17:51:16.863 +0100
4091,2000024,COMERCIALIZER,2025-01-21 17:56:14.265 +0100,2025-01-21 17:56:14.265 +0100
5190,999,COMERCIALIZER,2023-12-04 15:46:01.358 +0100,2023-12-04 15:46:01.358 +0100
5192,999,COMERCIALIZER,2023-12-04 15:46:01.535 +0100,2023-12-04 15:46:01.535 +0100
8112,8008,COMERCIALIZER,2023-12-04 15:46:01.817 +0100,2023-12-04 15:46:01.817 +0100
12007,2000028,COMERCIALIZER,2024-09-26 12:46:59.515 +0200,2024-09-26 12:46:59.515 +0200
12028,2000028,COMERCIALIZER,2024-09-26 12:47:02.614 +0200,2024-09-26 12:47:02.614 +0200
12030,2000028,COMERCIALIZER,2024-09-26 12:47:02.835 +0200,2024-09-26 12:47:02.835 +0200
253,931,COMERCIALIZER,2023-12-04 15:47:26.753 +0100,2023-12-04 15:47:26.753 +0100
1405,2000006,COMERCIALIZER,2025-01-21 17:51:03.224 +0100,2025-01-21 17:51:03.224 +0100
1407,2000050,COMERCIALIZER,2025-01-21 17:51:03.395 +0100,2025-01-21 17:51:03.395 +0100
1410,2000004,COMERCIALIZER,2025-01-21 17:51:03.711 +0100,2025-01-21 17:51:03.711 +0100
7851,953,COMERCIALIZER,2023-12-04 15:46:00.433 +0100,2023-12-04 15:46:00.433 +0100
6682,952,COMERCIALIZER,2023-12-04 15:47:27.292 +0100,2023-12-04 15:47:27.292 +0100
6541,952,COMERCIALIZER,2023-12-04 15:47:27.420 +0100,2023-12-04 15:47:27.420 +0100
6539,952,COMERCIALIZER,2023-12-04 15:47:27.553 +0100,2023-12-04 15:47:27.553 +0100
6544,952,COMERCIALIZER,2023-12-04 15:47:27.709 +0100,2023-12-04 15:47:27.709 +0100
1414,2000011,COMERCIALIZER,2025-01-21 17:51:03.922 +0100,2025-01-21 17:51:03.922 +0100
1416,2000000,COMERCIALIZER,2025-01-21 17:51:04.103 +0100,2025-01-21 17:51:04.103 +0100
1419,2000077,COMERCIALIZER,2025-01-21 17:51:04.274 +0100,2025-01-21 17:51:04.274 +0100
6364,971,COMERCIALIZER,2023-12-04 15:47:29.098 +0100,2023-12-04 15:47:29.098 +0100
7932,971,COMERCIALIZER,2023-12-04 15:47:29.289 +0100,2023-12-04 15:47:29.289 +0100
1422,2000011,COMERCIALIZER,2025-01-21 17:51:04.452 +0100,2025-01-21 17:51:04.452 +0100
1424,2000024,COMERCIALIZER,2025-01-21 17:51:04.632 +0100,2025-01-21 17:51:04.632 +0100
1426,2000088,COMERCIALIZER,2025-01-21 17:51:04.789 +0100,2025-01-21 17:51:04.789 +0100
